label,subcarrier_0,subcarrier_1,subcarrier_2,subcarrier_3,subcarrier_4,subcarrier_5,subcarrier_6,subcarrier_7,subcarrier_8,subcarrier_9,subcarrier_10,subcarrier_11,subcarrier_12,subcarrier_13,subcarrier_14,subcarrier_15,subcarrier_16,subcarrier_17,subcarrier_18,subcarrier_19,subcarrier_20,subcarrier_21,subcarrier_22,subcarrier_23,subcarrier_24,subcarrier_25,subcarrier_26,subcarrier_27,subcarrier_28,subcarrier_29,subcarrier_30,subcarrier_31,subcarrier_32,subcarrier_33,subcarrier_34,subcarrier_35,subcarrier_36,subcarrier_37,subcarrier_38,subcarrier_39,subcarrier_40,subcarrier_41,subcarrier_42,subcarrier_43,subcarrier_44,subcarrier_45,subcarrier_46,subcarrier_47,subcarrier_48,subcarrier_49,subcarrier_50
B2,11.93926695929886,12.092000716433803,13.2835014137344,14.574016887232958,15.777170543506667,17.078673678951613,16.485107479839243,17.091893189589292,16.793079959775632,17.436589151539305,16.836330211624816,15.494014935903907,15.173535601087382,13.90286425670298,13.292189411327731,12.040261889438009,11.763937891873953,11.78430318556931,9.65786935082682,8.83731695346013,0.9313330252913508,0.5563399731751062,1.7555212775446716,0.0,1.3777734642920878,1.3083001685511402,0.0,0.581409651967645,1.8857893618852104,2.387412107077375,11.47282088969206,11.311994633598047,12.588058014019218,13.884892648004438,15.043868346508669,16.190720553839682,16.031931509420023,17.63110164702266,16.99953631351691,16.74222210080116,16.1132184833166,17.662090865631573,16.38460087803908,16.086415133930213,15.569757749191655,13.636702943773155,13.39219471581248,11.77569218038324,11.300457339117008,10.650155314521273,9.839011353628685
B2,11.37971867835082,13.09792364086288,14.599829811640893,15.318425317857049,15.740695315434916,16.838661336603675,16.118810702508725,17.054539248123927,16.00147663248451,17.411612894522555,16.366782879159064,15.333450870540547,15.491068454480038,14.72856208858179,13.947105375756976,12.613041550910776,12.149048749558846,10.036073679307384,10.19604525911781,9.238730833698998,1.5463662942291538,1.2005367773666258,0.0,0.5137413903849186,0.0,0.0,0.5088751958678364,0.0,1.4779708101908833,4.425104636964264,10.039944329838876,11.397504456076907,12.562277495492213,13.590740344547145,14.556807231419134,15.56271217674082,15.581406250394934,16.22826746019705,16.97761147958189,16.824536915075356,16.38378900338021,16.71515020749111,16.365846692510374,14.934546125970025,14.971894298110977,13.585250143774028,13.058473365928808,11.844772313647978,10.81405559102198,10.053678747302222,10.316278796073378
B2,11.144261546914365,13.301368489095966,14.33398830870469,15.451061005307386,15.225631832784972,16.8690710844954,16.598478879795355,17.22670767882066,16.814625751437084,17.103633951142715,16.549896234188868,15.318887421455846,15.640971342307068,15.108726147493464,13.578158061021943,12.866183428562124,11.674833927977732,9.963317235368526,10.225931063005818,9.3657441361978,2.0790800735700428,0.0,1.2846645347868115,0.1661570186686356,1.9027878135630507,0.3798577113237282,0.1581258099228781,0.0,1.5547769487954124,3.6724816081986287,11.208656793639518,11.10841993298769,11.57883554775196,14.077122805286525,13.787215130628962,14.815201132973932,16.213841473625543,17.148373317000836,16.793768050149637,16.803442300964967,17.718338120168184,17.05827924990889,15.941004640474388,15.315060759137618,14.720505154145966,13.86254622087576,12.836458010212258,11.98965623332529,11.358404314478332,10.85762760838821,8.989297658226535
B2,11.381972939778995,12.363017945129204,13.764417930074352,14.370972601217622,14.9164528996263,16.410990071715357,15.97329851993608,17.216595718696045,16.517355743957,15.837343970252476,16.450866037024237,16.056173841259916,15.194794669947385,14.521332489037048,13.298493093955168,13.097208461394883,12.33586342344893,10.754169356296115,9.642625766470209,8.477740049596582,0.0,2.642814221592628,2.4515180268248917,1.6588210532544787,0.0,0.0,0.6514995646799742,1.8439120012555037,1.268113478237578,2.982140495326803,9.974279102509412,11.18456299970171,12.550281178784228,14.37761169402549,13.322890633709129,14.407048498111758,15.854123606033284,16.844207252882722,16.13942844525944,16.832269849188727,17.65379770904586,16.23891634680498,16.801154253627587,15.158683899094113,15.540573988600617,13.956857073502992,12.931423834176035,12.528602577630275,11.794626086880408,9.960326738081632,9.176127879710355
B2,12.037012722023844,12.625326111417497,14.320785889326917,15.150114161666664,15.617944496552798,16.08584048524164,16.56154967440502,16.649607573943126,17.306227885012103,16.5680013036023,16.768399214936117,16.860262003413183,15.40104410244754,14.396100398385489,14.048115142733735,12.48193210621998,11.72344226419729,11.099413159310696,9.283574584310433,8.838100629151032,0.4185591375499431,0.981546620003198,0.0,0.1618107522155067,0.0,0.7946303691069909,0.1466110868237695,0.7998875596146471,1.244145664828606,3.022456477288916,10.76682358258537,12.065486852192338,12.80843860765985,13.626775767854785,14.533348075215644,15.203004243501232,16.60387204882644,15.55844611114857,16.686038872386202,17.122192879524444,17.460257167709823,15.819705164562109,15.30284269324068,15.1621941363622,15.33384245003395,14.254011465662993,13.229904816128242,11.681002308821466,11.985866673283626,10.28495388994468,9.148550614180014
B2,11.9287850640759,12.62594093206181,14.023484588905289,14.830608799808074,15.575351274093336,15.743500950718904,16.27877124801879,15.828253594490391,17.819898430544157,15.907797104081697,16.502298065599728,16.087138749303293,14.966603746984577,13.788814347497208,14.50186949648783,12.780352491082724,10.435282248617952,11.154178261040068,9.513613073090047,8.753464258195985,1.3678977605916396,0.0,0.0,0.0,0.2364443827088092,1.1099300390462767,2.941415052890436,1.4032806276881908,1.209016041479746,0.9844267360523772,9.868511168443575,11.644967674082205,12.348229017273532,13.724922251546396,14.4903247687967,15.245176219345906,15.41319036269667,16.368461725757978,16.35683587861325,16.632041697920855,17.366571218563195,16.99437994407961,16.47963122992939,15.031779527594642,14.627547265884314,13.875045636266158,13.57551660675677,12.151036941114494,12.342485767573022,10.108683326611835,9.319377527553243
B2,12.908686364045144,12.843605908223374,14.030372522531762,15.166728796397043,15.900187884150778,16.40202607233724,16.813076902462143,17.329606594602815,16.70832022638677,17.27480658882503,16.28792611202544,16.071129147421388,14.347542165934335,14.539192331562946,13.262246232147376,13.093544716382867,12.036424007832403,10.645252650053395,10.259986705493573,8.788725612059187,1.419109888858178,0.0,2.752303659456111,0.9964193294532953,0.0,0.2820780338181565,0.0,1.6288179407788492,0.6871965739436963,4.855196334841317,10.75411567535344,12.035378136938048,12.648013542095642,13.45618869258417,14.336331671452411,15.177973858696843,15.993705402028713,17.043603953358318,16.566766502899263,17.01494470326993,17.18621121998681,16.590153591645066,16.884742701142077,15.070093555946316,14.628870271026187,14.024363145214036,13.113719406678497,11.296339329535,11.413964533999902,10.255900936595246,9.18144444472073
B2,12.031765476182088,12.102440661241973,14.375878672754938,14.127144932788267,14.968799180720946,15.169277148508137,16.48484219854858,17.59332884429366,16.907099695288,15.956084953498843,16.479111073270445,16.127891836760064,14.71928857383934,14.264037130929328,13.898547229779371,13.308876050559611,11.54330409063281,10.469266084585374,9.24337881059086,9.182294915907098,2.2410109076394384,0.2218401251682209,1.260789864044023,0.0,0.0,0.0,0.0,1.0159379276578573,0.8459590894970344,0.7368018638121594,10.973116137807756,11.609885334762271,13.149162052309212,13.351734649625948,14.301832691424634,15.186437463329556,16.212376211617368,17.18233814386647,16.493873129948472,16.0199929621895,16.354563368462742,17.00926817331229,15.35993594547197,15.00643657338571,14.432914092954046,13.870793313671202,13.385245235954704,11.672020846214831,11.619256573460447,11.438526736393872,9.35034210281064
B2,11.362879945904398,13.327972609051464,13.658312509187938,15.689349675172872,16.67520631272606,17.229779444325448,16.791842548947095,17.623032158983285,17.37547718368685,16.610089749211994,17.064762007353274,16.11311505368556,15.266149183056166,14.611286905334582,13.8689438251392,12.643560629794452,11.0327592208895,10.715333798651434,9.897432640606215,9.087894524486009,2.791138978063321,1.1917126793786093,0.7243720295086078,0.0,2.0572001561112065,0.4801741877865559,1.1802594446645154,1.3492754740089383,1.6250455398011177,3.112336998323908,10.65196621828544,11.911344251482811,12.67234223782189,13.43558160397901,14.824172298963513,15.15532312365545,15.4344948753883,16.495073947173243,16.58418563738127,16.790729694156223,17.066309123096364,16.546662670017376,16.814995388736456,16.530129276087152,15.250570663612658,14.094489179244002,12.529848929401306,12.304149615074762,10.542194681412637,9.830755806285085,8.839613054738644
B2,11.389344008856114,13.517011072704555,14.92422067446347,14.674087971418816,15.888194341728184,16.39271186769167,16.286193446672385,16.57857638584111,17.337527521354072,17.097179423001467,16.47849372564104,16.11303388363135,15.403457668229832,13.899311084512057,13.917411392637463,11.729642858036517,11.523853539483282,11.202338591872484,10.199246183987157,8.46415543694212,0.8902197437194976,0.0,1.4677712296445549,1.9995687741174777,0.0,0.0,0.8432214034040486,2.9421049881781114,2.455935487799775,1.2127873905139666,10.226315062885584,11.428551424299297,11.543978118543958,13.062694924955336,14.634963178483456,14.812226371487622,16.84805250065563,16.45595829594076,16.355121882594684,17.731633242187723,16.93316915037055,16.987490898182177,15.98495709357638,15.732742782697624,14.744392964905366,14.252222432231845,13.431278495143172,12.450348492311496,11.548726307765849,10.499012317293186,9.410079372130973
B2,12.715076352007262,13.488308242737878,14.312924842939164,16.1487413417165,15.34811603458662,16.087680290359902,16.76240170530311,16.692316787039502,16.626894280200336,16.596626322555927,16.441200208393546,15.55490979101243,15.529636450508711,14.256637473749418,12.64961886650656,12.850689140125509,11.122602707307689,9.966683375296483,10.140724178216626,8.606242698626414,2.487900615178461,0.7765212352102377,1.3893683391203702,1.5239047720899848,0.6825986558532859,0.7515540980517059,0.8754572971182242,0.0,1.644158201633673,3.320509773928205,11.30419465087477,11.405777905334478,12.861297665678473,13.229775233595538,13.79265090943019,15.331467446228285,16.46816969814483,16.093219667894566,16.38540596576979,17.295418776726198,16.93177956644804,16.78658440459559,16.54161261257405,15.310616181193716,15.100846700291926,14.770671490362586,12.265186018756378,12.412927037178006,11.032952282809823,9.99934318916175,9.094661905593709
B2,12.620468609514491,12.440066747019529,13.614899853522743,15.149676895588048,16.10201004781549,16.011579031854478,17.253637173684297,16.727700861214785,18.315072235530092,17.05979044274113,16.68574286425932,15.987553462706998,15.14864504865168,14.859271731398712,14.188349050701817,12.664999829286389,10.629475086410546,10.187098986162018,10.03307771341795,8.533255285593157,0.0,0.0,0.5632581094138001,0.7152732117869771,0.0,2.621081875927487,0.6535738348723434,2.1078554396294074,2.4613395670779026,1.5194423569349471,10.13664432599282,11.495127453022494,13.550132820782952,14.139526000455335,14.914706290468196,15.89272160067264,15.355471015243284,16.549945282603293,16.645184646596928,16.924335237754192,16.363045942428553,16.70816595694788,17.147707373578132,15.950830501683155,15.039286520371832,14.026863262316963,12.969868288037024,11.54650917379553,11.345067125227947,11.138524867443092,8.357218763656231
B2,11.056683132277648,13.702174324496864,14.449793123670435,14.926749794729435,15.377299606020523,15.387064672615669,17.00701948137327,16.74912021926948,16.888543703154802,16.829115778472794,16.77606491320928,16.566926257765086,15.031054675656236,14.7320742838282,12.895358029669422,12.558256376178536,11.6874201857929,10.161015885786425,10.182658379922906,8.48365933946201,1.7998859675840624,1.3382092410237574,2.957365688765969,0.0,0.0,0.4728002296501401,0.0,0.0,2.7676635413025004,1.5679066387151366,10.223803492378496,11.122212533784694,12.993391253042535,13.714032296573238,14.461243778234646,14.306722740211978,15.07351424468096,17.101743462244958,16.755638174476033,17.16110798848473,17.666780792033517,17.259615189675937,16.28324428466532,15.012003330683935,14.63080711183417,14.29433344360303,13.286685003924177,12.157911384083905,10.766710192614775,9.719325630203992,9.107570465932104
B2,12.19013540398377,13.078465284750902,13.76987318097093,15.11906547560928,15.128904450591442,15.949675339432382,17.04994464016829,16.37031126126523,17.057905052631835,17.156332440814563,17.403773783036993,16.265771016661144,14.812309996967576,14.657489267070504,13.20418147303478,13.58604917841918,11.107076638504491,10.871395524309472,9.585924072511554,8.946917340769694,0.7862290711291093,0.6487752500886117,0.0,0.0,0.0,0.0,0.4077318004505859,2.724120759511486,0.2186026365531805,2.9743009298093703,10.810456057118571,11.864271451414934,12.208663785753394,13.793422891543324,13.814514737026553,14.59537970211646,16.35534813673177,16.15471636432218,16.504791546284604,16.436724669239787,16.813161957131502,16.780968068010278,16.3524628570542,15.659138825025234,14.93164771314013,14.154500836933892,12.541310016974936,11.759520210265446,11.03151114043652,9.726755809901269,9.088403908413175
B2,12.346646197040222,13.273914233144662,14.407147560429395,14.152589884021433,15.340141694012797,17.098111377632527,16.45024653330494,16.88016530783495,17.18727783377527,16.328178939151783,16.673475248511817,15.7808219111563,16.22086304260493,15.094749089951955,13.841820884566044,13.69028156247472,11.036288080002452,11.941189106000994,10.51004147966876,9.800198949275746,0.4248426647164205,0.7767288613000805,0.0,2.7493919797765205,0.1216904331444581,0.0,0.0,0.598665750802887,3.121041000799816,3.1039902922503257,10.516343250438233,11.766380769257449,12.301616024804238,13.60388061476936,14.496138149839194,15.596878920654628,15.891855916328486,16.812344291257094,16.101761857694356,17.47554367750244,16.94506468347106,16.104620038128534,17.372027991978904,15.747501834808542,14.91243167504236,15.317249835061364,13.223658053330045,11.42722155215045,10.58429222199318,10.140977684366042,9.370037566206294
B2,11.819345875443537,12.78589802000824,13.032112315062594,15.352401827421597,15.397210757217648,16.563746227065053,15.711621103852108,16.603817524420815,16.717450898043154,17.563089078848904,16.037763298219318,16.224807937344593,15.213921025741728,14.358500719113191,14.4517185804439,12.858875120037538,11.089853619862222,11.235502802680363,9.609376827371849,8.276747759486907,1.2441360807328854,1.0149402710010254,0.0,0.0,0.0,0.0,0.4109137833485574,1.958715861111302,3.5147055301552586,1.562240906837749,10.705264709686569,11.246950002566551,13.046639215670924,14.025847121025537,15.17445518937192,15.374298500237876,16.01557100601219,16.652309862397825,17.067637702601903,17.607808372471048,17.617419545282967,17.81187897421618,16.2423677554505,15.628506359093814,14.39502127867074,14.5522086133439,13.299067715329086,11.56110756759931,11.61595265715014,9.935410670614274,8.77641828900402
B2,12.241790056061353,12.777877239713645,15.108296514949286,14.475640481716422,16.080279093857097,15.08064484423846,16.32579626907878,16.792309692401822,16.690859188024746,16.953080251369652,16.04044622764138,16.172944925657365,15.768228995410835,14.226881102226248,13.768552473589647,12.165692470483378,10.909918268946385,10.328165515519386,10.973429957582647,9.238598743819932,1.6718229240781817,0.0,1.0003310741530171,0.4875123171430617,0.0952630792266271,0.0,0.0,0.7726963478211175,3.141362073747338,3.3935169894811184,11.212939837934808,10.837997412186292,12.35648505537773,12.576259366714297,14.082635980003737,14.300826416077824,16.571617611029943,16.283689642456274,16.301478932184736,16.903580994522315,16.01920061483741,16.928040441782382,16.420294589090762,15.54803589292058,14.140675349294924,13.888579932072318,13.345546322225434,12.234587501735072,10.28943098199858,10.175245150504947,8.993478113537389
B2,12.64485182033476,12.246007209689568,14.956659308193116,15.19449199448369,15.349224725295558,16.275095362596318,16.945971889253904,16.87865922451282,16.894941587084226,16.83848205811789,15.97364363560909,15.962362423762324,15.725424789027672,14.984224294791929,14.14665840399844,11.73266510101395,12.15239983344605,11.34372720701363,10.372118152183525,8.512007473945324,1.5155990097162997,2.165494942559171,0.0,0.0,0.1545511502128951,0.0,0.2329320241678516,0.2627831791886832,2.143700642553295,3.71145970397834,10.26157834612039,11.237143561587366,12.105083952874594,14.087013025046389,13.676712200279006,15.406395069867536,15.823647983519177,16.782216026015817,17.595793741889285,16.965539869382354,17.14715033176213,16.407186988692278,16.51553047538364,15.905470577353723,14.56626319984951,13.644028245713814,13.519941293216291,12.49427112187072,11.527265244893185,10.836006635193918,8.508555319594963
B2,12.198748004694185,11.702947993900228,13.622341933975552,14.112931359710466,15.225147693369454,16.63838779726558,16.32498805558965,16.933141214593693,16.61290162293841,16.029545097609663,16.986827049219674,16.455572436319166,15.165739653804309,15.777382589329198,14.131413180358086,12.650210173812832,12.40949072875656,11.173249377078015,9.126466427834478,9.759967964197465,0.0,0.0,0.4258261754095516,2.508689554295019,0.0,2.186341066971819,0.6015381500905885,1.123620758651878,3.947422017461437,2.671813386491671,9.57716639290038,11.340677503907363,12.248304234059026,13.715235270872324,14.69852193610769,15.739169014421778,15.76537661431268,16.396519257231127,17.758615292484336,17.094038352965498,17.0812687192335,17.169108506299672,16.526144048411453,15.440199151602018,14.72718403980182,13.7425426520889,13.615086191771343,11.809796692816398,11.417722733078312,9.578333300067683,8.82510880584732
B2,11.619885271594912,12.112725759860703,13.816361070583902,15.093804974448055,15.704120861852152,15.131036153231836,16.234812083040488,16.816554140136105,16.411470788942587,15.9762717247412,16.089172862604247,15.404747876341755,15.158304217124243,13.932058331791811,13.957976166776657,12.50751451731947,12.301265736050643,10.463305648362844,10.452985684562284,9.071301573532027,1.1150025237641152,2.6614050462441297,0.0,0.0,0.2582006753733177,0.0,0.1457670833638173,2.6893291212002453,0.8322733293166333,3.4996681634782956,11.380422734580051,12.297512092920096,12.581196614132145,13.08554677436073,14.89455856222158,15.525596146206643,15.954830149821808,16.698391589626777,16.975933156388884,17.328837305653128,17.34078740845111,17.00809341398662,15.98006540917982,15.63700389473699,14.287913295271954,13.654260846981716,13.344282195815826,12.8372417885504,10.804797916383754,9.460077486496097,9.302060242540602
B2,12.99962783227263,13.936203246748187,13.950113566930032,14.590251105024082,14.485532682262503,16.236678245694737,16.170392281168326,16.8673691701293,17.604778782421658,16.324097214797387,16.78423267272509,15.538986020971894,15.38471784221621,14.791016459245736,14.039723778691204,12.606038920893152,11.753340870590051,11.400467671012288,9.31950645141597,9.652800898314151,2.0792525458391653,0.3904176760707996,1.5407537112018277,0.3914804424377491,1.9756919246645903,0.8835067019848655,0.0,0.9624886666357152,0.9184288012169386,4.29226380142191,10.50913636745538,10.93798273514574,14.003894384581544,13.667270479155516,14.230390127559556,15.122574683892948,16.156795600614167,16.25435042057138,16.754066034460713,16.254949086068404,17.63065975513101,15.610081723345653,15.478541165016663,16.437889209869397,14.74920049416903,14.142467852919038,12.968169555492008,12.22101196924315,10.37706973741454,9.95934046917309,9.54962066255968
B2,11.997236369518625,12.958540899307,14.763497029403512,14.528466398989378,15.27685305091541,16.04224893536486,16.612215046642035,16.31093947409969,17.221790516990236,17.257191315915183,16.279146265870857,16.274399179642117,14.377826706168596,13.724006771755144,14.218484774519371,13.267187637807137,11.994037398923345,10.957365992222456,9.96598999627037,8.321822200380268,2.6569808495260956,0.0414149564401835,0.0,0.7326464375855668,0.0478537001400418,0.2306510337141798,2.2905844234876893,1.8835597740653365,2.106647601009014,2.610538070922858,10.793300005641038,11.410504140580052,13.466874738537534,13.046616817552485,14.89006160959254,14.552233009775648,15.999433328043,16.883642847825097,15.991354870378908,16.019339703601617,17.12929687794788,16.01269514200743,16.860209755884117,15.8274162343377,14.960440618860524,13.364538947597904,13.182372397603752,12.0987516613814,11.64546717386675,11.026513121001004,9.734928508953692
B2,11.767842665653172,12.582568991924871,13.98775853343983,13.887459244191945,14.874275236410638,15.980548603488709,15.279531977116664,16.581311721777777,17.124028996257334,16.584465822004198,16.66634496101976,14.868486169762337,15.447633366248926,15.100406818566396,13.742795442076112,12.315175634153768,12.4154677405073,10.54955464443272,10.383470297296672,9.643545085376656,1.7050333881318602,0.2464684681954363,0.7545073881034412,0.0,1.1279159167560957,0.8566144590312268,1.7879488275418949,0.6692323127184414,3.1579557214699543,2.6133233573294534,9.70737210663901,12.789299711326676,12.594717407607972,13.35115419445918,14.499151831029272,15.196626364947877,16.124269573465924,16.211535397387625,17.12484828625115,16.76050618366311,18.00865265625222,16.98414880276427,17.19797461562947,15.805958225733535,15.009499383692534,14.070242607421308,12.460951391015472,12.092106790984245,11.441724791260564,10.647194431429492,9.66134820980846
B2,12.397038968611875,12.72411292720044,13.827780101320904,14.761741968886014,15.70401314746314,16.06043257249775,16.858263003718314,16.75446285872505,17.04563986230965,16.06978322077918,16.994718059062702,16.540328982940235,14.560488824595808,14.48165923832009,14.12604913604732,12.65095202984333,11.871828272597538,11.020793769565003,10.5823799858882,9.275648007630126,0.0,1.3191375173236564,1.1572844845700434,0.0,0.0,0.9579132449706184,0.0,0.6154113699061847,2.3090722297943476,0.565889617556504,10.736294706669891,10.602660904074751,12.159401158260456,12.794034164239852,13.305220007319289,15.402999528114927,16.17102320955791,16.192546234835152,16.239909085924236,16.585433815161633,16.441106257650663,16.308168368484672,15.75914957501925,15.550015127373795,14.522753623196223,14.128773351585526,12.88387044945959,12.259798950239748,11.418367322002936,10.614493469519116,9.494777680989468
B2,12.46717026012705,13.26746677366334,14.396500716735977,14.698479178675406,15.78672370028206,14.985006027126188,16.435131279372463,17.51319000988666,17.32712237502961,16.981398337182053,16.766084066989844,16.382268645451518,16.283821117118286,14.331050879077274,13.605057701052145,12.17287524955093,11.778010667833266,10.379319827977882,10.043522751538552,8.777743991639618,1.5177398468568013,0.3864302400002248,1.4341083487994073,0.0,1.5510216420056446,0.0,0.3497765268275445,0.2336684923103984,1.276584547207099,2.700725624977439,10.826510192573693,12.268855584664294,12.35948078996232,13.727504460209566,14.862227345140386,15.660538323824504,16.130368128131582,15.41055581730926,17.37605710369532,16.42678869851673,16.687451186629055,15.831521435262452,15.770370951261686,15.788240430285487,15.157029314080807,14.267354129107572,13.11486047301172,11.928915282446017,11.4975940749732,9.932865775672193,8.619559368920811
B2,11.901980201596396,12.490267886572877,14.296520245918328,15.396938772758215,16.038302958013617,15.270798445468456,16.132277687433312,16.414123353197937,16.879173334435006,16.803147428378,16.68268427427897,16.368008332049612,15.891767476640672,13.998932487883073,13.114585907439482,12.684665052886094,11.48528254547944,11.158095825190372,10.372640166802476,8.667256917685695,1.973570566108716,0.0,0.4953980722345843,0.0,0.0,0.8677612708943894,0.1751545598736683,1.5400366891807762,2.697971888708328,2.7391664006162157,10.803749734466525,12.02119824672135,13.344192533523827,14.298286657475831,15.527688539841268,14.682775181837735,15.472649134259594,16.405194422584533,17.585433092257215,17.05986662763234,16.863843551929893,17.64115059436913,15.305905161889592,14.841863933598855,14.872878776260116,14.400815951145738,13.42751029127167,12.589710996499036,11.352539761058743,9.421327434208832,9.481002468598335
B2,12.78379494259105,12.565649786962323,13.865135889411984,15.435572172612735,15.229045922121998,15.612543999555914,16.61423238293935,16.721028585796304,16.962995235687462,17.06538630063597,16.85260802188376,16.04674918502154,15.97924014418871,13.819339767135007,13.609908889338008,12.204489846539772,10.40446165422184,11.390858201407235,9.283890199534074,8.539159654573206,0.3998708746262736,0.9744555347862622,0.0,0.0,1.008575440563133,1.6347255272637895,0.0,2.182715551324983,0.0,2.2548993481326693,9.5734892686149,12.287840099832046,13.23856155482366,13.032943175937206,14.824348881684864,15.949237090876906,16.04296026359026,16.650737782955808,17.66420073128976,17.31371398103219,16.672436840746244,16.793215030813936,16.082755548303112,15.237271690276858,16.06206899924649,14.2276485201358,12.960336077303308,12.663828722999398,11.775705545854075,9.378458816550742,10.171526967281553
B2,12.629772810494863,13.404578874359816,13.34095094542231,15.47301441155479,16.563767416912558,15.990846149148377,16.943841852509557,17.989805173297853,18.463753539307085,16.610994734018224,15.854208954532565,17.028713723461998,16.06505477301496,13.96455622004531,13.263284408059768,13.206947270948827,12.393420145773712,10.546935144517969,9.877121875459864,8.604049353911371,2.3424000953592907,0.0,0.0,0.0,0.0,0.3781365023487248,2.221563852082902,1.4871831245814882,1.520972500327968,3.123872280808877,11.061916506419491,11.419732512627917,13.727602384956455,12.95804713795038,14.044209927718928,15.780523302224678,15.81897953071242,16.48007375850432,16.595771884630956,16.850814247666946,17.259994957077367,16.831641927978254,16.926585921487906,15.58853706546921,14.97715981135668,13.770800925766158,12.978825890686208,12.15555005950611,10.685995473896414,9.044245978547448,9.38007763463196
B2,11.853980618998255,12.803178200551027,14.255706609589671,14.47531643319631,15.2798779695317,15.961056688682971,16.929121920127585,15.861547855055916,17.21015429515764,17.068285526203752,16.62148060490305,15.72857135132836,16.221008732342188,14.75478419883486,13.868912800930437,12.467094648439398,11.693968732216804,10.051773521278054,10.45469847116084,8.533603955765802,0.0,0.0,1.9083659924445575,1.83189520381229,0.2475406504650701,1.2689194578667389,0.0,1.5557929413098774,4.4874828269034275,2.784983299205993,9.853932091539084,11.133300673425357,12.99781162557876,13.277792668268471,14.246508467682844,15.784163072227472,15.95489126854537,16.66443563561355,17.110920794116655,16.529021301873293,17.254028792636444,16.82971884541544,17.087800419212744,15.840365335076552,15.108053910027865,13.925985365061823,13.484482556997644,12.318033687286851,11.204597470138902,9.771791185657769,9.226408476486853
B2,12.582697275962207,13.29115786135752,14.054056908504649,15.207360963182072,14.687049669287523,16.834646615947904,16.479271058360965,17.69999436358278,16.600435729133945,16.575409592984013,15.957071224530978,16.163769563606706,15.899197994038012,14.910197873170556,13.662365668294688,13.589430363876629,11.973812873328676,10.419933151653517,9.024721707591087,8.441639816174732,1.4924204165082084,0.4211328005208186,1.1347696699807983,1.097153651562258,0.9648172351027844,0.0,0.0,2.8828439946769633,2.1435491463769285,4.210132067205979,11.078553279525796,10.904531516494515,13.010645022651364,13.353851995491675,15.671012115572225,15.69005986888909,16.044715196595053,17.29084116494712,17.701480667905503,17.12569934784019,16.702315621703058,16.51351771895852,16.32252204362889,14.943141713856292,15.013637250630236,14.570617471910415,12.397490020670142,12.89888566020161,11.441577809839098,10.57629585801368,9.269103690720248
B2,11.492131631383366,13.756611180443254,15.046790784954764,15.167604302730718,15.322041112123484,16.79143387872783,16.38581100836441,17.746198621669965,17.748708575976384,16.652392135417152,16.68490435276525,15.750597980369887,15.208691752489322,14.250793243406816,14.336292846248078,12.506886338285774,11.54832841947629,9.816063490313146,10.327155925883424,9.23484714577368,2.0595959990165467,0.0,1.007360595325366,0.0,0.0,0.0,0.8662992597195052,0.0,0.758808860642822,4.308188926892562,10.81159619797491,11.846786354454055,12.233411219130794,13.707949219942549,14.90285389449464,15.020004161945476,16.382710942512603,16.811347335273048,16.779033387034996,17.5831066836467,17.725872172692075,15.997243687150242,15.779138477778025,15.08416362624006,15.705530734647883,14.329245609575738,12.464918650432343,11.46956680373805,10.47749877001618,10.730506047086696,9.221063075053358
B2,12.238722711713152,13.466433598724864,13.884754968453954,15.510069614405458,16.207362432458016,16.45108733597001,16.187084155896777,16.958917727810622,16.200225600162035,17.380523007287945,16.903843921051894,15.919280735967805,15.283534025543906,14.231254795119652,13.34362671040591,12.555054977238935,12.520559599831016,10.511147232072569,10.327382681361351,9.677854251189077,0.0,0.5059303087027649,0.7153750873791873,0.3054440768127451,0.4860192406009096,0.0,1.0996405183478473,0.0,2.752301364320897,4.419497037568682,10.547985997422126,11.506887816930364,12.259592062223268,13.754688993587878,14.85031636050929,15.294324862341313,15.28064646104087,16.881116476411314,17.29944297818995,16.200077814443222,16.914736041658504,17.1903727247021,16.132014650115856,15.45896218110085,15.288515176633702,14.639863253935816,13.1812382086145,12.897705876009535,11.625387568993386,10.011805067061438,8.846184955817654
B2,12.921961720120356,12.47558759800707,14.997701281675386,15.048769778717729,15.497713195565954,16.82868894060717,15.691244485948776,15.50837154222856,16.10039760549268,16.75483402367868,16.39120433980497,15.756484464276332,15.557636556566925,14.898000984867917,12.506725167571284,12.336634783092425,11.851010513572852,10.892258060837086,10.22250524976318,8.955930622913666,2.1431384456557963,0.9367995271279516,0.384222115437014,0.3596453185962645,0.1256501235443536,0.0,0.0,1.655181696589522,1.6631158920134377,3.5008809544520494,10.92319874708788,10.80417295867321,12.068773685375644,14.533169706666266,14.584745920930702,15.20477713508478,16.859450520412796,15.828741656641077,17.07712942641959,16.810115033627007,16.948569638379933,17.050770413639196,16.233354408841688,15.650813851665683,14.45937038022008,13.69249400326258,13.743092954016603,11.452865265164167,11.418319910105746,9.363571141778433,9.819776478076164
